id,name,address_name,lon,lat,rubrics
70000001041484939,Магнит Аптека,"Ленинский проспект, 118 к1",30.249925,59.852411,"Аптеки,БАДы"
70000001099937031,"Озерки, аптека","бульвар Новаторов, 108",30.250377,59.841526,"Аптеки,Доставка лекарств"
70000001030425341,"Озерки, аптека","проспект Ветеранов, 78",30.215289,59.832976,"Аптеки,Средства гигиены,БАДы,Медицинские приборы"
70000001079704262,"Озерки, аптека","Ленинский проспект, 118",30.251721,59.852325,"Аптеки,БАДы,Средства гигиены,Медицинские приборы"
70000001100166781,"Горздрав, аптека","проспект Ветеранов, 78",30.217757,59.833191,Аптеки
70000001032721689,"Вита Экспресс, аптека","проспект Ветеранов, 50",30.24191,59.840905,"Аптеки,БАДы,Средства гигиены,Медицинские приборы,Доставка лекарств"
70000001077154091,"Алоэ, аптека","Народного Ополчения проспект, 149 ст1",30.246752,59.830952,"Аптеки,Доставка лекарств"
70000001040950466,Магнит Аптека,"Дачный проспект, 5 к10",30.242525,59.848175,Аптеки
70000001082702709,"Озерки, аптека","улица Лёни Голикова, 27 к3",30.229048,59.843581,Аптеки
70000001101574225,"Алоэ, аптека","Ленинский проспект, 103",30.230368,59.851103,"Аптеки,Доставка лекарств"
70000001029449581,"Леноблфарм, аптека","улица Солдата Корзуна, 40",30.220671,59.830897,"Аптеки,Доставка лекарств"
70000001089128938,Магнит Аптека,"Ленинский проспект, 106 к3",30.230405,59.852379,"Аптеки,Медицинские приборы"
70000001076562460,"Невис, аптека","бульвар Новаторов, 73",30.252203,59.842255,"Аптеки,Доставка лекарств"
70000001082679893,"Столички, социальная аптека","проспект Ветеранов, 73",30.230611,59.837846,"Аптеки,БАДы,Медицинские приборы"
70000001057537311,"Нушфарм, аптека","Ленинский проспект, 114",30.245668,59.852489,Аптеки
70000001029815464,"Невис, аптека","улица Лёни Голикова, 25 к2",30.231524,59.844289,"Аптеки,Оптика,Доставка лекарств,Средства гигиены"
70000001078947910,"Интермедфарм, аптека","проспект Ветеранов, 89 к4",30.214083,59.837619,"Аптеки,Средства гигиены"
70000001100166854,"Горздрав, аптека","улица Лёни Голикова, 53",30.237265,59.840238,Аптеки
70000001059408127,"Невис, аптека","проспект Ветеранов, 87",30.221669,59.835085,"Аптеки,Оптика,Средства гигиены,Доставка лекарств"
70000001076201055,"Фармадом, аптека","проспект Ветеранов, 56",30.237943,59.838005,Аптеки
70000001023562659,"Леноблфарм, аптека","улица Бурцева, 23 лит А",30.214003,59.83567,"Аптеки,Средства гигиены"
70000001034178141,Аптека №145,"проспект Ветеранов, 89",30.21466,59.834203,"Аптеки,Средства гигиены,Доставка лекарств"
70000001043120679,"Лека-фарм, аптека","Стойкости, 8 лит В",30.215524,59.827691,Аптеки
70000001083695650,"Здравсити, аптека","Дачный проспект, 12",30.251082,59.844761,"Аптеки,Доставка лекарств,БАДы,Медицинские расходные материалы,Медицинские приборы"
70000001102841546,"Бюджетная, аптека","улица Солдата Корзуна, 34",30.219124,59.832813,"Аптеки,БАДы,Средства гигиены"
70000001047164294,"Планета здоровья, аптека готовых лекарственных форм","Ленинский проспект, 119",30.257384,59.851472,"Аптеки,Детское питание,БАДы,Фитопродукция,Средства гигиены"
5348552838503971,"Петербургские аптеки, аптека №214","Ленинский проспект, 131",30.273053,59.851385,"Аптеки,Изготовление лекарств на заказ,Средства гигиены,Медицинские приборы"
70000001053108566,"Планета здоровья, аптека готовых лекарственных форм","бульвар Новаторов, 13",30.267263,59.849734,"Аптеки,БАДы,Медицинские приборы,Доставка лекарств"
5348552838480867,"Озерки, аптека","бульвар Новаторов, 8",30.269205,59.850314,"Аптеки,Средства гигиены,БАДы,Медицинские приборы"
70000001099376163,"Живика, аптека","Ленинский проспект, 118",30.255306,59.852319,Аптеки
70000001058841367,"Столички, социальная аптека","Ленинский проспект, 128",30.265856,59.852293,"Аптеки,Ортопедические товары"
70000001034612194,"Горздрав, аптека","бульвар Новаторов, 8",30.269206,59.850366,"Аптеки,Медицинские приборы,Оптика,Средства гигиены"
70000001087416307,"Озерки, аптека","Дачный проспект, 19 к1",30.255794,59.840854,"Аптеки,Доставка лекарств"
70000001036936513,"Горздрав, аптечный пункт №142","Ленинский проспект, 123а",30.262053,59.851535,"Аптеки,БАДы,Медицинские приборы,Средства гигиены,Доставка лекарств"
70000001089760324,"Озерки, аптека","Ленинский проспект, 118",30.254801,59.85232,"Аптеки,БАДы,Медицинские приборы,Средства гигиены"
70000001103027542,"Здоров.ру, аптека","бульвар Новаторов, 9",30.26714,59.852627,Аптеки
70000001063258223,"Апрель, аптека","Дачный проспект, 33 к1",30.262637,59.837308,"Аптеки,Доставка лекарств,Медицинские приборы,Фитопродукция,Товары для новорождённых"
70000001105091505,"Столички, социальная аптека","бульвар Новаторов, 67 к2",30.26006,59.842972,Аптеки
70000001032658173,"Невис, аптека","Народного Ополчения проспект, 10",30.281203,59.85081,"Аптеки,Оптика,Доставка лекарств"
70000001060616128,"Горздрав, аптека","Ленинский проспект, 117 лит А",30.254009,59.851445,"Аптеки,Доставка лекарств"
70000001026551273,"Будь Здоров!, аптека","улица Зины Портновой, 32",30.256845,59.852314,"Аптеки,Доставка лекарств,Медицинские приборы,БАДы,Средства гигиены"
70000001046693584,"Горздрав, аптека","Ленинский проспект, 130",30.269932,59.852257,"Аптеки,Средства гигиены,Медицинские приборы,БАДы"
70000001066673462,"36, 6, аптека","бульвар Новаторов, 11 к2 лит А",30.268443,59.849716,"Аптеки,Доставка лекарств"
70000001035300973,"Столички, социальная аптека","бульвар Новаторов, 11а",30.267381,59.850798,"Аптеки,Медицинские приборы,Ортопедические товары,Средства гигиены"
70000001094564876,"Здравсити, аптека","Дачный проспект, 19 к1",30.256279,59.840603,"Аптеки,БАДы,Медицинские расходные материалы,Доставка лекарств,Медицинские приборы"
70000001091747699,"Здравсити, аптека","Ленинский проспект, 128 к2",30.268527,59.852576,"Аптеки,Доставка лекарств,Медицинские расходные материалы"
70000001103054594,"Максавит, аптека","Ленинский проспект, 129 к6",30.271577,59.851467,Аптеки
70000001044871991,"Вита Экспресс, аптека","бульвар Новаторов, 6",30.269466,59.852306,"Аптеки,Медицинские приборы,Фитопродукция,БАДы,Доставка лекарств"
5348552838486133,"Невис, аптека","Народного Ополчения проспект, 115",30.26949,59.837986,"Аптеки,Оптика,Доставка лекарств"
5348552839992117,"Невис, аптека","Счастливая улица, 13",30.273631,59.844012,"Аптеки,Оптика,Доставка лекарств"
70000001097250180,"Здравсити, аптека","улица Зины Портновой, 32",30.256673,59.852566,"Аптеки,БАДы,Медицинские расходные материалы,Медицинские приборы,Доставка лекарств"
70000001103428649,"Фармсервис, аптека","Ленинский проспект, 130",30.270586,59.852256,Аптеки
70000001109697457,"Здравсити, аптека","Народного Ополчения проспект, 101",30.270899,59.838864,Аптеки
