lat,lon,dist_to_education_m
59.86995335471932,30.188468258523578,5607.060462189952
59.87108064126365,30.188468258523578,5759.617543146115
59.87220788959261,30.188468258523578,5918.805746092634
59.87333509970706,30.188468258523578,6055.795837630727
59.874462271607854,30.188468258523578,6196.111458361057
59.87558940529586,30.188468258523578,6343.179895115755
59.87671650077193,30.188468258523578,6496.542554249011
59.87784355803691,30.188468258523578,6449.941196081448
59.87897057709167,30.188468258523578,6239.659370737007
59.88009755793709,30.188468258523578,6032.4088631941795
59.881224500574,30.188468258523578,5828.513045594155
59.88235140500327,30.188468258523578,5628.336517353846
59.88347827122576,30.188468258523578,5432.290454540919
59.88460509924233,30.188468258523578,5238.298565952382
59.88573188905384,30.188468258523578,5048.121522395131
59.886858640661146,30.188468258523578,4863.362000065294
59.88798535406511,30.188468258523578,4684.661031759848
59.82370169236548,30.190714046733877,1228.772452534835
59.82483054647953,30.190714046733877,1001.353674390102
59.82595936234302,30.190714046733877,787.7414692147692
59.82708813995678,30.190714046733877,602.7968674659215
59.82821687932168,30.190714046733877,480.82377700443703
59.829345580438584,30.190714046733877,473.3063972089299
59.86769866698108,30.190714046733877,5114.469069031655
59.86882602995875,30.190714046733877,5257.552764808377
59.86995335471932,30.190714046733877,5408.412733086011
59.87108064126365,30.190714046733877,5566.416756592124
59.87220788959261,30.190714046733877,5710.212033950541
59.87333509970706,30.190714046733877,5848.132646412965
59.874462271607854,30.190714046733877,5993.312058236968
59.87558940529586,30.190714046733877,6145.235829874732
59.87671650077193,30.190714046733877,6303.416326258622
59.87784355803691,30.190714046733877,6320.508086312461
59.87897057709167,30.190714046733877,6105.770229795646
59.88009755793709,30.190714046733877,5893.813513250681
59.881224500574,30.190714046733877,5684.949019902809
59.88235140500327,30.190714046733877,5479.530362066758
59.88347827122576,30.190714046733877,5277.95989173175
59.88460509924233,30.190714046733877,5080.695646134158
59.88573188905384,30.190714046733877,4886.441493304626
59.886858640661146,30.190714046733877,4695.3242173783165
59.88798535406511,30.190714046733877,4509.969905122367
59.82370169236548,30.192959834944176,1158.5710827716582
59.82483054647953,30.192959834944176,913.8459361078196
59.82595936234302,30.192959834944176,673.0095363714112
59.82708813995678,30.192959834944176,442.4582207993729
59.82821687932168,30.192959834944176,252.18389769973692
59.829345580438584,30.192959834944176,237.53770093422247
59.830474243308345,30.192959834944176,378.8242464006329
59.83160286793183,30.192959834944176,338.6191050935448
59.86882602995875,30.192959834944176,5057.535203980028
59.86995335471932,30.192959834944176,5214.1854163579565
59.87108064126365,30.192959834944176,5365.666754307567
59.87220788959261,30.192959834944176,5500.864813431524
59.87333509970706,30.192959834944176,5643.903584666962
59.874462271607854,30.192959834944176,5794.202417104888
59.87558940529586,30.192959834944176,5951.211273997224
59.87671650077193,30.192959834944176,6114.413267445962
59.87784355803691,30.192959834944176,6198.459768795298
59.87897057709167,30.192959834944176,5979.340359545643
59.88009755793709,30.192959834944176,5762.735354431
59.881224500574,30.192959834944176,5548.93921350077
59.88235140500327,30.192959834944176,5338.2894287443905
59.88347827122576,30.192959834944176,5131.1735163568255
59.88460509924233,30.192959834944176,4928.037062043997
59.88573188905384,30.192959834944176,4729.392869576051
59.886858640661146,30.192959834944176,4534.848296130701
59.88798535406511,30.192959834944176,4342.649894676022
59.88911202926659,30.192959834944176,4156.605243048685
59.82370169236548,30.19520562315448,993.4896034330238
59.82483054647953,30.19520562315448,867.8493308559405
59.82595936234302,30.19520562315448,640.5833667627351
59.82708813995678,30.19520562315448,391.3751280793983
59.82821687932168,30.19520562315448,144.92043329099647
59.829345580438584,30.19520562315448,117.59835496865972
59.830474243308345,30.19520562315448,200.19221180783634
59.83160286793183,30.19520562315448,105.98117918696393
59.83273145430987,30.19520562315448,112.83263387511066
59.86882602995875,30.19520562315448,4862.14598755019
59.86995335471932,30.19520562315448,5022.37373797385
59.87108064126365,30.19520562315448,5154.451662520173
59.87220788959261,30.19520562315448,5295.045412328823
59.87333509970706,30.19520562315448,5443.49519114255
59.874462271607854,30.19520562315448,5599.176178096167
59.87558940529586,30.19520562315448,5761.502221706344
59.87671650077193,30.19520562315448,5929.9276410504945
59.87784355803691,30.19520562315448,6084.240670914202
59.87897057709167,30.19520562315448,5860.852512350406
59.88009755793709,30.19520562315448,5639.698555901869
59.881224500574,30.19520562315448,5421.052243924531
59.88235140500327,30.19520562315448,5205.229587758522
59.88347827122576,30.19520562315448,4992.59678836518
59.88460509924233,30.19520562315448,4783.57923746559
59.88573188905384,30.19520562315448,4578.672072886356
59.886858640661146,30.19520562315448,4378.452418486126
59.88798535406511,30.19520562315448,4183.585504127994
59.88911202926659,30.19520562315448,3990.1311644055054
59.89023866626645,30.19520562315448,3803.2756602657905
59.89136526506555,30.19520562315448,3624.039843431683
59.892491825664735,30.19520562315448,3453.610259654452
59.82370169236548,30.197451411364778,806.7623692719909
59.82483054647953,30.197451411364778,645.7603188575099
59.82595936234302,30.197451411364778,555.110131729326
59.82708813995678,30.197451411364778,392.60908119254407
59.82821687932168,30.197451411364778,190.11816927053104
59.829345580438584,30.197451411364778,207.7208365540225
59.830474243308345,30.197451411364778,230.087710780564
59.83160286793183,30.197451411364778,159.4843901648958
59.83273145430987,30.197451411364778,155.10938760138473
59.83386000244335,30.197451411364778,332.1321788816059
59.83498851233312,30.197451411364778,515.0477669837402
59.86882602995875,30.197451411364778,4671.965846301052
59.86995335471932,30.197451411364778,4809.077893615875
59.87108064126365,30.197451411364778,4946.8539663338
59.87220788959261,30.197451411364778,5093.181534326062
59.87333509970706,30.197451411364778,5247.345244880265
59.874462271607854,30.197451411364778,5408.675077718671
59.87558940529586,30.197451411364778,5576.549118738453
59.87671650077193,30.197451411364778,5750.394251794407
59.87784355803691,30.197451411364778,5929.685322884993
59.87897057709167,30.197451411364778,5750.797614918883
59.88009755793709,30.197451411364778,5525.2403420733
59.881224500574,30.197451411364778,5301.875938532685
59.88235140500327,30.197451411364778,5080.993613212813
59.88347827122576,30.197451411364778,4862.931598061704
59.88460509924233,30.197451411364778,4648.086849161117
59.88573188905384,30.197451411364778,4436.926750270065
59.886858640661146,30.197451411364778,4230.003146237558
59.88798535406511,30.197451411364778,4027.968997782531
59.88911202926659,30.197451411364778,3831.5978229734355
59.89023866626645,30.197451411364778,3637.813259444525
59.89136526506555,30.197451411364778,3449.991934686305
59.892491825664735,30.197451411364778,3270.505066226118
59.89361834806489,30.197451411364778,3100.8002881547945
59.82370169236548,30.199697199575077,663.1059107089949
59.82483054647953,30.199697199575077,453.7073040571445
59.82595936234302,30.199697199575077,311.4340808139001
59.82708813995678,30.199697199575077,336.351089830248
59.82821687932168,30.199697199575077,146.5187628963697
59.829345580438584,30.199697199575077,141.03359751233413
59.830474243308345,30.199697199575077,130.81468188044272
59.83160286793183,30.199697199575077,96.49324805169898
59.83273145430987,30.199697199575077,241.87922104529255
59.83386000244335,30.199697199575077,281.98416694965795
59.83498851233312,30.199697199575077,278.27965060287966
59.836116983980034,30.199697199575077,447.62043906531903
59.86995335471932,30.199697199575077,4599.480667405873
59.87108064126365,30.199697199575077,4743.3486470222615
59.87220788959261,30.199697199575077,4895.7624906214005
59.87333509970706,30.199697199575077,5055.94940065098
59.874462271607854,30.199697199575077,5223.194263983539
59.87558940529586,30.199697199575077,5396.840955288389
59.87671650077193,30.199697199575077,5576.291444503742
59.87784355803691,30.199697199575077,5761.003406648288
59.87897057709167,30.199697199575077,5649.668507442659
59.88009755793709,30.199697199575077,5419.904231064135
59.881224500574,30.199697199575077,5192.010160219689
59.88235140500327,30.199697199575077,4966.243765034298
59.88347827122576,30.199697199575077,4742.908892616387
59.88460509924233,30.199697199575077,4522.365796082529
59.88573188905384,30.199697199575077,4305.043556515396
59.886858640661146,30.199697199575077,4091.45544438801
59.88798535406511,30.199697199575077,3882.217830484252
59.88911202926659,30.199697199575077,3678.0732609951388
59.89023866626645,30.199697199575077,3479.918180527378
59.89136526506555,30.199697199575077,3285.7607813139357
59.892491825664735,30.199697199575077,3096.769760707263
59.89361834806489,30.199697199575077,2916.9748009952145
59.89474483226686,30.199697199575077,2748.1814038471375
59.82370169236548,30.201942987785376,594.6035462062556
59.82483054647953,30.201942987785376,345.96856229815364
59.82595936234302,30.201942987785376,104.09185864537201
59.82708813995678,30.201942987785376,164.24367255344964
59.82821687932168,30.201942987785376,363.0297198227535
59.829345580438584,30.201942987785376,330.24627472616856
59.830474243308345,30.201942987785376,283.04432651533784
59.83160286793183,30.201942987785376,33.117368476480586
59.83273145430987,30.201942987785376,216.97794684504873
59.83386000244335,30.201942987785376,129.15274706724665
59.83498851233312,30.201942987785376,120.85084031310821
59.836116983980034,30.201942987785376,252.42051021655632
59.83724541738497,30.201942987785376,184.23030547422204
59.83837381254876,30.201942987785376,359.396016856425
59.86882602995875,30.201942987785376,4253.125986312692
59.86995335471932,30.201942987785376,4394.111358718148
59.87108064126365,30.201942987785376,4544.4855165555755
59.87220788959261,30.201942987785376,4703.348018970203
59.87333509970706,30.201942987785376,4869.8682287017255
59.874462271607854,30.201942987785376,5043.287671974108
59.87558940529586,30.201942987785376,5222.9191569134555
59.87671650077193,30.201942987785376,5408.143720078185
59.87784355803691,30.201942987785376,5598.406244136687
59.87897057709167,30.201942987785376,5557.952435944554
59.88009755793709,30.201942987785376,5324.231673221927
59.881224500574,30.201942987785376,5092.05759394541
59.88235140500327,30.201942987785376,4861.6517943981435
59.88347827122576,30.201942987785376,4633.278083591816
59.88460509924233,30.201942987785376,4407.252367383766
59.88573188905384,30.201942987785376,4183.955193322147
59.886858640661146,30.201942987785376,3963.8477127211804
59.88798535406511,30.201942987785376,3747.4920039357653
59.88911202926659,30.201942987785376,3535.5768906191333
59.89023866626645,30.201942987785376,3328.9505222213234
59.89136526506555,30.201942987785376,3128.6609291061222
59.892491825664735,30.201942987785376,2934.0692755030736
59.89361834806489,30.201942987785376,2743.6329113533543
59.89474483226686,30.201942987785376,2563.4509145040083
59.8958712782715,30.201942987785376,2395.8379807244037
59.82370169236548,30.204188775995675,626.4162398157506
59.82483054647953,30.204188775995675,398.1685251780968
59.82595936234302,30.204188775995675,222.88796149657202
59.82708813995678,30.204188775995675,256.55391697983106
59.82821687932168,30.204188775995675,454.9294244773476
59.829345580438584,30.204188775995675,568.5373587669969
59.830474243308345,30.204188775995675,376.09115418503694
59.83160286793183,30.204188775995675,249.85440876342173
59.83273145430987,30.204188775995675,329.25657913063003
59.83386000244335,30.204188775995675,280.79493182701816
59.83498851233312,30.204188775995675,178.89031572201262
59.836116983980034,30.204188775995675,71.88958851503997
59.83724541738497,30.204188775995675,101.65874022233842
59.83837381254876,30.204188775995675,324.8987395185328
59.83950216947226,30.204188775995675,303.38699394466556
59.86769866698108,30.204188775995675,3908.060759642337
59.86882602995875,30.204188775995675,4045.623917076794
59.86995335471932,30.204188775995675,4193.591164597632
59.87108064126365,30.204188775995675,4350.90115184876
59.87220788959261,30.204188775995675,4516.577776428345
59.87333509970706,30.204188775995675,4689.7344048350915
59.874462271607854,30.204188775995675,4869.573160479416
59.87558940529586,30.204188775995675,5055.380969089178
59.87671650077193,30.204188775995675,5246.523679542158
59.87784355803691,30.204188775995675,5442.439223120836
59.87897057709167,30.204188775995675,5476.12237960901
59.88009755793709,30.204188775995675,5238.752136374865
59.881224500574,30.204188775995675,5002.612475126349
59.88235140500327,30.204188775995675,4767.886240904593
59.88347827122576,30.204188775995675,4534.792920974991
59.88460509924233,30.204188775995675,4303.597851338163
59.88573188905384,30.204188775995675,4074.624166221962
59.886858640661146,30.204188775995675,3848.2684061636837
59.88798535406511,30.204188775995675,3625.0210145315214
59.88911202926659,30.204188775995675,3405.4933542311755
59.89023866626645,30.204188775995675,3190.453355814854
59.89136526506555,30.204188775995675,2980.8723967234537
59.892491825664735,30.204188775995675,2777.9862986460876
59.89361834806489,30.204188775995675,2582.8861985928643
59.89474483226686,30.204188775995675,2390.6191988042865
59.8958712782715,30.204188775995675,2209.9364679786163
59.82370169236548,30.206434564205974,745.8158176445129
59.82483054647953,30.206434564205974,567.7870223828209
59.82595936234302,30.206434564205974,462.0854593297073
59.82708813995678,30.206434564205974,479.23255384160126
59.82821687932168,30.206434564205974,410.7542662112009
59.829345580438584,30.206434564205974,446.1945140834313
59.830474243308345,30.206434564205974,545.7584379760772
59.83160286793183,30.206434564205974,498.7561438841942
59.83273145430987,30.206434564205974,405.78455575794425
59.83386000244335,30.206434564205974,175.58158128586942
59.83498851233312,30.206434564205974,148.31276978743458
59.836116983980034,30.206434564205974,235.27668641682536
59.83724541738497,30.206434564205974,106.7741526233995
59.83837381254876,30.206434564205974,304.0498646038325
59.83950216947226,30.206434564205974,82.52415275746935
59.84063048815636,30.206434564205974,186.749872557038
59.86769866698108,30.206434564205974,3698.09831183971
59.86882602995875,30.206434564205974,3843.1842398458152
59.86995335471932,30.206434564205974,3998.6496569175447
59.87108064126365,30.206434564205974,4163.331965641743
59.87220788959261,30.206434564205974,4336.18115782792
59.87333509970706,30.206434564205974,4516.259626158512
59.874462271607854,30.206434564205974,4702.736967791944
59.87558940529586,30.206434564205974,4894.881915389227
59.87671650077193,30.206434564205974,5092.052920283925
59.87784355803691,30.206434564205974,5293.688404160146
59.87897057709167,30.206434564205974,5404.627401836993
59.88009755793709,30.206434564205974,5163.971822406165
59.881224500574,30.206434564205974,4924.247415851727
59.88235140500327,30.206434564205974,4685.597106286452
59.88347827122576,30.206434564205974,4448.193776394812
59.88460509924233,30.206434564205974,4212.248271680469
59.88573188905384,30.206434564205974,3978.0200014822276
59.886858640661146,30.206434564205974,3745.831117670713
59.88798535406511,30.206434564205974,3516.08566335176
59.88911202926659,30.206434564205974,3289.295672624361
59.89023866626645,30.206434564205974,3066.1170316644652
59.89136526506555,30.206434564205974,2847.3990380311066
59.892491825664735,30.206434564205974,2634.25300829249
59.89361834806489,30.206434564205974,2428.146729836481
59.89474483226686,30.206434564205974,2231.0320866211578
59.8958712782715,30.206434564205974,2037.7926182813635
59.896997686079665,30.206434564205974,1856.4368542808472
59.898124055692236,30.206434564205974,1692.6655997988264
59.82370169236548,30.208680352416273,910.7068136827207
59.82483054647953,30.208680352416273,781.8094596064947
59.82595936234302,30.208680352416273,585.3458331841266
59.82708813995678,30.208680352416273,350.71387428139565
59.82821687932168,30.208680352416273,168.43603771436162
59.829345580438584,30.208680352416273,242.3657896411148
59.830474243308345,30.208680352416273,312.5214839189361
59.83160286793183,30.208680352416273,291.19471770072414
59.83273145430987,30.208680352416273,419.50630923480804
59.83386000244335,30.208680352416273,205.31276015626645
59.83498851233312,30.208680352416273,182.54072279400776
59.836116983980034,30.208680352416273,260.370412825592
59.83724541738497,30.208680352416273,154.39673692190846
59.83837381254876,30.208680352416273,323.85792080678965
59.83950216947226,30.208680352416273,215.81659686385504
59.84063048815636,30.208680352416273,273.2070324746922
59.841758768601885,30.208680352416273,245.40875292022048
59.84288701080972,30.208680352416273,248.22525669564723
59.86657126578547,30.208680352416273,3351.8337323977817
59.86769866698108,30.208680352416273,3493.411419659469
59.86882602995875,30.208680352416273,3646.6501510804037
59.86995335471932,30.208680352416273,3810.1432127601547
59.87108064126365,30.208680352416273,3982.627936314139
59.87220788959261,30.208680352416273,4162.986819157293
59.87333509970706,30.208680352416273,4350.2405949378135
59.874462271607854,30.208680352416273,4543.5368614343215
59.87558940529586,30.208680352416273,4742.136774554271
59.87671650077193,30.208680352416273,4945.4014160579045
59.87784355803691,30.208680352416273,5152.778778806157
59.87897057709167,30.208680352416273,5233.180951791669
59.88009755793709,30.208680352416273,5100.3613615936565
59.881224500574,30.208680352416273,4857.498702908222
59.88235140500327,30.208680352416273,4615.398279528282
59.88347827122576,30.208680352416273,4374.186656807204
59.88460509924233,30.208680352416273,4134.019416803427
59.88573188905384,30.208680352416273,3895.0897510102777
59.886858640661146,30.208680352416273,3657.640195309384
59.88798535406511,30.208680352416273,3421.978876068704
59.88911202926659,30.208680352416273,3188.502322122095
59.89023866626645,30.208680352416273,2957.727960461468
59.89136526506555,30.208680352416273,2730.3410625804822
59.892491825664735,30.208680352416273,2507.2634380795885
59.89361834806489,30.208680352416273,2289.754916546363
59.89474483226686,30.208680352416273,2079.563706109001
59.8958712782715,30.208680352416273,1879.1468377120946
59.896997686079665,30.208680352416273,1685.2707072017781
59.898124055692236,30.208680352416273,1502.9625395739356
59.90825966354509,30.208680352416273,1421.2280959761088
59.90938565124891,30.208680352416273,1608.5116959253544
59.910511600766604,30.208680352416273,1811.0026093480496
59.82370169236548,30.210926140626572,708.5659172796165
59.82483054647953,30.210926140626572,573.7796527110869
59.82595936234302,30.210926140626572,530.4531276184603
59.82708813995678,30.210926140626572,328.10341845777583
59.82821687932168,30.210926140626572,114.11542573695115
59.829345580438584,30.210926140626572,105.30445291466673
59.830474243308345,30.210926140626572,149.9569378178283
59.83160286793183,30.210926140626572,100.83831791231694
59.83273145430987,30.210926140626572,348.72285930511936
59.83386000244335,30.210926140626572,422.46629129330876
59.83498851233312,30.210926140626572,411.88050849038365
59.836116983980034,30.210926140626572,453.0236026728157
59.83724541738497,30.210926140626572,401.5918140049931
59.83837381254876,30.210926140626572,492.26170435347177
59.83950216947226,30.210926140626572,459.72097099811896
59.84063048815636,30.210926140626572,368.64572674137764
59.841758768601885,30.210926140626572,121.9691962396059
59.84288701080972,30.210926140626572,26.11662635268521
59.8440152147807,30.210926140626572,115.94101344537205
59.86657126578547,30.210926140626572,3144.4843126679957
59.86769866698108,30.210926140626572,3294.9833944927036
59.86882602995875,30.210926140626572,3457.029005858962
59.86995335471932,30.210926140626572,3629.0747477446293
59.87108064126365,30.210926140626572,3809.7660692075688
59.87220788959261,30.210926140626572,3997.9308997846415
59.87333509970706,30.210926140626572,4192.563113039609
59.874462271607854,30.210926140626572,4392.803140841611
59.87558940529586,30.210926140626572,4597.918378087574
59.87671650077193,30.210926140626572,4807.284825025766
59.87784355803691,30.210926140626572,4966.6355945638925
59.87897057709167,30.210926140626572,4984.268837964707
59.88009755793709,30.210926140626572,5014.319751374365
59.881224500574,30.210926140626572,4802.850683186778
59.88235140500327,30.210926140626572,4557.8484304444855
59.88347827122576,30.210926140626572,4313.419750594976
59.88460509924233,30.210926140626572,4069.6679931832755
59.88573188905384,30.210926140626572,3826.7225147190843
59.886858640661146,30.210926140626572,3584.7472483531546
59.88798535406511,30.210926140626572,3343.952820315065
59.88911202926659,30.210926140626572,3104.614000872031
59.89023866626645,30.210926140626572,2867.095346222061
59.89136526506555,30.210926140626572,2631.889692644006
59.892491825664735,30.210926140626572,2399.677266668025
59.89361834806489,30.210926140626572,2171.4185718283074
59.89474483226686,30.210926140626572,1948.5035909637033
59.8958712782715,30.210926140626572,1732.9956358617897
59.896997686079665,30.210926140626572,1528.0319053716028
59.898124055692236,30.210926140626572,1333.2951503634695
59.89925038711007,30.210926140626572,1149.536861867813
59.900376680334006,30.210926140626572,995.0849388886619
59.90825966354509,30.210926140626572,1257.919617284295
59.90938565124891,30.210926140626572,1466.2136060906855
59.910511600766604,30.210926140626572,1685.8834223700749
59.911637512099,30.210926140626572,1913.014241703135
59.912763385246976,30.210926140626572,2145.2375309265417
59.82370169236548,30.21317192883687,547.4891942061276
59.82483054647953,30.21317192883687,356.2328571418224
59.82595936234302,30.21317192883687,281.1748197160925
59.82708813995678,30.21317192883687,395.24259635991683
59.82821687932168,30.21317192883687,350.2484289491352
59.829345580438584,30.21317192883687,246.79228734395943
59.830474243308345,30.21317192883687,268.89493949962355
59.83160286793183,30.21317192883687,246.05358989855557
59.83273145430987,30.21317192883687,312.8796201566998
59.83386000244335,30.21317192883687,479.3527123625506
59.83498851233312,30.21317192883687,656.4830470548613
59.836116983980034,30.21317192883687,683.8625719268055
59.83724541738497,30.21317192883687,572.8148875100767
59.83837381254876,30.21317192883687,516.648307449218
59.83950216947226,30.21317192883687,575.0948198576489
59.84063048815636,30.21317192883687,464.2743807988506
59.841758768601885,30.21317192883687,307.4532706816
59.84288701080972,30.21317192883687,254.45702639634766
59.8440152147807,30.21317192883687,145.34543894477463
59.84514338051571,30.21317192883687,320.1321779062825
59.86544382637104,30.21317192883687,2796.7194779282117
59.86657126578547,30.21317192883687,2943.768641654876
59.86769866698108,30.21317192883687,3104.014786201595
59.86882602995875,30.21317192883687,3275.5216027872075
59.86995335471932,30.21317192883687,3456.613334999045
