lat,lon,dist_to_healthcare_m
59.830474243308345,30.197451411364778,885.3759866716434
59.83160286793183,30.197451411364778,936.4157025086047
59.83273145430987,30.197451411364778,1046.3546712442112
59.83386000244335,30.197451411364778,1199.1004245535396
59.83498851233312,30.197451411364778,1380.5164100054646
59.86882602995875,30.197451411364778,4962.202030412083
59.86995335471932,30.197451411364778,5084.824579407242
59.87108064126365,30.197451411364778,5216.553748986227
59.87220788959261,30.197451411364778,5356.717747723926
59.87333509970706,30.197451411364778,5504.672291926079
59.874462271607854,30.197451411364778,5659.806450243413
59.87558940529586,30.197451411364778,5821.546278003394
59.87671650077193,30.197451411364778,5989.356649895996
59.87784355803691,30.197451411364778,6162.741686325301
59.87897057709167,30.197451411364778,6341.244129119288
59.88009755793709,30.197451411364778,6524.44397001063
59.881224500574,30.197451411364778,6711.956579904722
59.88235140500327,30.197451411364778,6903.430534396976
59.88347827122576,30.197451411364778,7098.54528449053
59.88460509924233,30.197451411364778,7297.008782280654
59.88573188905384,30.197451411364778,7498.555139585173
59.886858640661146,30.197451411364778,7702.942372503992
59.88798535406511,30.197451411364778,7897.541434614218
59.88911202926659,30.197451411364778,8038.986401945456
59.89023866626645,30.197451411364778,8185.624229701698
59.89136526506555,30.197451411364778,8290.458362252799
59.892491825664735,30.197451411364778,8320.61888158877
59.89361834806489,30.197451411364778,8344.52765394891
59.82370169236548,30.199697199575077,1572.2121592621447
59.82483054647953,30.199697199575077,1347.158047098273
59.82595936234302,30.199697199575077,1132.6157927521276
59.82708813995678,30.199697199575077,935.8430766541088
59.82821687932168,30.199697199575077,770.5751061715696
59.829345580438584,30.199697199575077,660.8855607298615
59.830474243308345,30.199697199575077,636.2023691492519
59.83160286793183,30.199697199575077,705.5049146823986
59.83273145430987,30.199697199575077,846.0029047059568
59.83386000244335,30.199697199575077,1028.9337417447314
59.83498851233312,30.199697199575077,1235.5923174861161
59.836116983980034,30.199697199575077,1455.9093739517612
59.86995335471932,30.199697199575077,4871.319807739958
59.87108064126365,30.199697199575077,5008.66735589397
59.87220788959261,30.199697199575077,5154.487432782829
59.87333509970706,30.199697199575077,5308.081829383788
59.874462271607854,30.199697199575077,5468.795545652861
59.87558940529586,30.199697199575077,5636.019582371126
59.87671650077193,30.199697199575077,5809.1917463265945
59.87784355803691,30.199697199575077,5987.795985027149
59.87897057709167,30.199697199575077,6171.3606904009
59.88009755793709,30.199697199575077,6359.456327685858
59.881224500574,30.199697199575077,6551.692666514657
59.88235140500327,30.199697199575077,6747.715821608091
59.88347827122576,30.199697199575077,6947.205252610462
59.88460509924233,30.199697199575077,7149.870826428727
59.88573188905384,30.199697199575077,7355.45000984541
59.886858640661146,30.199697199575077,7551.144421484016
59.88798535406511,30.199697199575077,7690.83374760661
59.88911202926659,30.199697199575077,7836.010808602825
59.89023866626645,30.199697199575077,7986.376340478568
59.89136526506555,30.199697199575077,8041.904562220776
59.892491825664735,30.199697199575077,8072.993726262366
59.89361834806489,30.199697199575077,8095.11066298771
59.89474483226686,30.199697199575077,8081.635388377323
59.82370169236548,30.201942987785376,1489.1990768423375
59.82483054647953,30.201942987785376,1249.2788402106105
59.82595936234302,30.201942987785376,1014.2392965803808
59.82708813995678,30.201942987785376,788.4574058614473
59.82821687932168,30.201942987785376,582.7939695875899
59.829345580438584,30.201942987785376,427.35528675512876
59.830474243308345,30.201942987785376,388.093121875995
59.83160286793183,30.201942987785376,493.55850856545214
59.83273145430987,30.201942987785376,679.399537464702
59.83386000244335,30.201942987785376,896.9768456527453
59.83498851233312,30.201942987785376,1128.074107391463
59.836116983980034,30.201942987785376,1365.8458631547498
59.83724541738497,30.201942987785376,1344.6651338734468
59.83837381254876,30.201942987785376,1347.2420460399696
59.86882602995875,30.201942987785376,4527.370133145408
59.86995335471932,30.201942987785376,4661.445305397811
59.87108064126365,30.201942987785376,4804.795973601119
59.87220788959261,30.201942987785376,4956.617431338811
59.87333509970706,30.201942987785376,5116.155624428364
59.874462271607854,30.201942987785376,5282.711461559131
59.87558940529586,30.201942987785376,5455.64225355791
59.87671650077193,30.201942987785376,5634.361047317137
59.87784355803691,30.201942987785376,5818.3345060457705
59.87897057709167,30.201942987785376,6007.079859379356
59.88009755793709,30.201942987785376,6200.1613244882055
59.881224500574,30.201942987785376,6397.186292613149
59.88235140500327,30.201942987785376,6597.801488004606
59.88347827122576,30.201942987785376,6801.689237816883
59.88460509924233,30.201942987785376,7008.563939963182
59.88573188905384,30.201942987785376,7205.442626013335
59.886858640661146,30.201942987785376,7343.197198495047
59.88798535406511,30.201942987785376,7486.767443643555
59.88911202926659,30.201942987785376,7635.825326342701
59.89023866626645,30.201942987785376,7769.283068796187
59.89136526506555,30.201942987785376,7793.443277492131
59.892491825664735,30.201942987785376,7825.519588876606
59.89361834806489,30.201942987785376,7845.730783331567
59.89474483226686,30.201942987785376,7831.826442738112
59.8958712782715,30.201942987785376,7825.887766498269
59.82370169236548,30.204188775995675,1445.1908895382662
59.82483054647953,30.204188775995675,1196.4783480424135
59.82595936234302,30.204188775995675,948.4430227821808
59.82708813995678,30.204188775995675,701.8033183122591
59.82821687932168,30.204188775995675,458.8154615136631
59.829345580438584,30.204188775995675,231.2906350328375
59.830474243308345,30.204188775995675,146.55745625450396
59.83160286793183,30.204188775995675,338.32354058458367
59.83273145430987,30.204188775995675,576.5817793197996
59.83386000244335,30.204188775995675,821.845653619634
59.83498851233312,30.204188775995675,1069.3053859882036
59.836116983980034,30.204188775995675,1148.3269651733137
59.83724541738497,30.204188775995675,1095.7151214194419
59.83837381254876,30.204188775995675,1098.8759873936144
59.83950216947226,30.204188775995675,1157.352687832607
59.86769866698108,30.204188775995675,4185.021382945907
59.86882602995875,30.204188775995675,4315.251555637597
59.86995335471932,30.204188775995675,4455.7140843136385
59.87108064126365,30.204188775995675,4605.472832822831
59.87220788959261,30.204188775995675,4763.651123517274
59.87333509970706,30.204188775995675,4929.438511565552
59.874462271607854,30.204188775995675,5102.093300991646
59.87558940529586,30.204188775995675,5280.941967560528
59.87671650077193,30.204188775995675,5465.376480852924
59.87784355803691,30.204188775995675,5654.850315452966
59.87897057709167,30.204188775995675,5848.873746534177
59.88009755793709,30.204188775995675,6047.008856915539
59.881224500574,30.204188775995675,6248.864547126397
59.88235140500327,30.204188775995675,6454.091736336834
59.88347827122576,30.204188775995675,6662.378865973448
59.88460509924233,30.204188775995675,6860.541144795411
59.88573188905384,30.204188775995675,6996.15369032487
59.886858640661146,30.204188775995675,7137.948453012382
59.88798535406511,30.204188775995675,7285.564478959568
59.88911202926659,30.204188775995675,7438.655216925501
59.89023866626645,30.204188775995675,7520.125566418626
59.89136526506555,30.204188775995675,7545.083647721028
59.892491825664735,30.204188775995675,7578.211264375746
59.89361834806489,30.204188775995675,7596.391669932232
59.89474483226686,30.204188775995675,7582.030091451177
59.8958712782715,30.204188775995675,7575.895604634907
59.82370169236548,30.206434564205974,1443.7588177880473
59.82483054647953,30.206434564205974,1194.748196931319
59.82595936234302,30.206434564205974,946.2594698075868
59.82708813995678,30.206434564205974,698.8495648781882
59.82821687932168,30.206434564205974,454.28454129579467
59.829345580438584,30.206434564205974,222.16699707703702
59.830474243308345,30.206434564205974,131.68866587571526
59.83160286793183,30.206434564205974,332.1530292651617
59.83273145430987,30.206434564205974,572.9828662184594
59.83386000244335,30.206434564205974,819.3247799925366
59.83498851233312,30.206434564205974,1031.7626137965385
59.836116983980034,30.206434564205974,914.1390897779671
59.83724541738497,30.206434564205974,847.3835804165366
59.83837381254876,30.206434564205974,851.4668171588472
59.83950216947226,30.206434564205974,925.7065134726485
59.84063048815636,30.206434564205974,1055.4000935421388
59.86769866698108,30.206434564205974,3970.3551027143785
59.86882602995875,30.206434564205974,4107.397187315628
59.86995335471932,30.206434564205974,4254.727214180312
59.87108064126365,30.206434564205974,4411.3145070154305
59.87220788959261,30.206434564205974,4576.208877719964
59.87333509970706,30.206434564205974,4748.545009288765
59.874462271607854,30.206434564205974,4927.542157907882
59.87558940529586,30.206434564205974,5112.5007316065685
59.87671650077193,30.206434564205974,5302.796973616463
59.87784355803691,30.206434564205974,5497.876658866961
59.87897057709167,30.206434564205974,5697.248438398345
59.88009755793709,30.206434564205974,5900.47725032057
59.881224500574,30.206434564205974,6107.178054901366
59.88235140500327,30.206434564205974,6317.01003695475
59.88347827122576,30.206434564205974,6516.56705344858
59.88460509924233,30.206434564205974,6649.796073663242
59.88573188905384,30.206434564205974,6789.6192441493085
59.886858640661146,30.206434564205974,6935.637760129791
59.88798535406511,30.206434564205974,7087.468715906529
59.88911202926659,30.206434564205974,7244.746680055094
59.89023866626645,30.206434564205974,7271.025901915287
59.89136526506555,30.206434564205974,7296.836052888074
59.892491825664735,30.206434564205974,7331.08553347534
59.89361834806489,30.206434564205974,7347.097473255342
59.89474483226686,30.206434564205974,7332.247621716713
59.8958712782715,30.206434564205974,7325.903977723551
59.896997686079665,30.206434564205974,7328.088631797592
59.898124055692236,30.206434564205974,7338.793967685457
59.82370169236548,30.208680352416273,1485.0260404036944
59.82483054647953,30.208680352416273,1244.3014388832687
59.82595936234302,30.208680352416273,1008.1020786293769
59.82708813995678,30.208680352416273,780.5469435381629
59.82821687932168,30.208680352416273,572.046555095532
59.829345580438584,30.208680352416273,412.5784668721371
59.830474243308345,30.208680352416273,371.75895612138345
59.83160286793183,30.208680352416273,480.8206022898336
59.83273145430987,30.208680352416273,670.2030899035425
59.83386000244335,30.208680352416273,890.0314105952405
59.83498851233312,30.208680352416273,837.4509551314065
59.836116983980034,30.208680352416273,687.3429176781631
59.83724541738497,30.208680352416273,600.4383710355927
59.83837381254876,30.208680352416273,606.1873025517319
59.83950216947226,30.208680352416273,706.6822865602433
59.84063048815636,30.208680352416273,869.6761825536461
59.841758768601885,30.208680352416273,1066.898997498897
59.84288701080972,30.208680352416273,1282.6575065960594
59.86657126578547,30.208680352416273,3627.126037907631
59.86769866698108,30.208680352416273,3760.0578862014527
59.86882602995875,30.208680352416273,3904.488099649423
59.86995335471932,30.208680352416273,4059.1894921304415
59.87108064126365,30.208680352416273,4223.033429389403
59.87220788959261,30.208680352416273,4394.997537935447
59.87333509970706,30.208680352416273,4574.166084782763
59.874462271607854,30.208680352416273,4759.72555762358
59.87558940529586,30.208680352416273,4950.95742221778
59.87671650077193,30.208680352416273,5147.229488698901
59.87784355803691,30.208680352416273,5347.986856944375
59.87897057709167,30.208680352416273,5552.743054992551
59.88009755793709,30.208680352416273,5761.07172733392
59.881224500574,30.208680352416273,5972.599054030369
59.88235140500327,30.208680352416273,6173.675365999761
59.88347827122576,30.208680352416273,6304.237399080705
59.88460509924233,30.208680352416273,6441.859269122806
59.88573188905384,30.208680352416273,6586.098427931286
59.886858640661146,30.208680352416273,6736.529830826441
59.88798535406511,30.208680352416273,6892.748060159321
59.88911202926659,30.208680352416273,7004.095093696171
59.89023866626645,30.208680352416273,7021.990230550236
59.89136526506555,30.208680352416273,7048.712330230761
59.892491825664735,30.208680352416273,7084.161505128985
59.89361834806489,30.208680352416273,7097.85292606252
59.89474483226686,30.208680352416273,7082.480502244227
59.8958712782715,30.208680352416273,7075.912942463678
59.896997686079665,30.208680352416273,7078.174755823731
59.898124055692236,30.208680352416273,7089.257491348138
59.90825966354509,30.208680352416273,7564.828804745639
59.90938565124891,30.208680352416273,7652.100126944994
59.910511600766604,30.208680352416273,7746.4596984992995
59.82370169236548,30.210926140626572,1565.6197358916404
59.82483054647953,30.210926140626572,1339.4584306888019
59.82595936234302,30.210926140626572,1123.4467578275373
59.82708813995678,30.210926140626572,924.7250119917287
59.82821687932168,30.210926140626572,757.0337363242146
59.829345580438584,30.210926140626572,645.0455860347375
59.830474243308345,30.210926140626572,619.7318276422437
59.83160286793183,30.210926140626572,690.6889808898744
59.83273145430987,30.210926140626572,833.6875904393628
59.83386000244335,30.210926140626572,903.8793774840311
59.83498851233312,30.210926140626572,680.5248807154261
59.836116983980034,30.210926140626572,483.97344710693585
59.83724541738497,30.210926140626572,357.7618516055101
59.83837381254876,30.210926140626572,367.32866867054076
59.83950216947226,30.210926140626572,516.5918690710693
59.84063048815636,30.210926140626572,723.7430259100322
59.841758768601885,30.210926140626572,951.7041430594271
59.84288701080972,30.210926140626572,1188.5611403203234
59.8440152147807,30.210926140626572,1429.9001338004748
59.86657126578547,30.210926140626572,3413.9945753915813
59.86769866698108,30.210926140626572,3554.905198949948
59.86882602995875,30.210926140626572,3707.3363734950726
59.86995335471932,30.210926140626572,3869.9270017608633
59.87108064126365,30.210926140626572,4041.4511022250476
59.87220788959261,30.210926140626572,4220.819710008268
59.87333509970706,30.210926140626572,4407.075111353618
59.874462271607854,30.210926140626572,4599.380724600946
59.87558940529586,30.210926140626572,4797.008970446997
59.87671650077193,30.210926140626572,4999.328662457308
59.87784355803691,30.210926140626572,5205.792839518819
59.87897057709167,30.210926140626572,5415.9275383542235
59.88009755793709,30.210926140626572,5629.321727652618
59.881224500574,30.210926140626572,5832.057003100455
59.88235140500327,30.210926140626572,5959.616644267367
59.88347827122576,30.210926140626572,6094.765968094606
59.88460509924233,30.210926140626572,6237.011613349757
59.88573188905384,30.210926140626572,6385.879385352913
59.886858640661146,30.210926140626572,6540.917151553814
59.88798535406511,30.210926140626572,6701.696713721564
59.88911202926659,30.210926140626572,6754.47090549354
59.89023866626645,30.210926140626572,6773.025611169865
59.89136526506555,30.210926140626572,6800.726038149685
59.892491825664735,30.210926140626572,6837.461031872234
59.89361834806489,30.210926140626572,6848.663449061686
59.89474483226686,30.210926140626572,6832.730416397889
59.8958712782715,30.210926140626572,6825.922563860816
59.896997686079665,30.210926140626572,6828.267185200032
59.898124055692236,30.210926140626572,6839.754868205067
59.89925038711007,30.210926140626572,6860.339682682649
59.900376680334006,30.210926140626572,6889.940091644166
59.90825966354509,30.210926140626572,7329.713798321785
59.90938565124891,30.210926140626572,7419.751065432791
59.910511600766604,30.210926140626572,7517.027828914384
59.911637512099,30.210926140626572,7621.266882110582
59.912763385246976,30.210926140626572,7732.186650362097
59.82370169236548,30.21317192883687,1679.8892743718989
59.82483054647953,30.21317192883687,1471.3978742269687
59.82595936234302,30.21317192883687,1277.8870976770756
59.82708813995678,30.21317192883687,1107.2394341511856
59.82821687932168,30.21317192883687,971.5775289030389
59.829345580438584,30.21317192883687,887.1001210682101
59.830474243308345,30.21317192883687,868.8672826900151
59.83160286793183,30.21317192883687,920.8225046440971
59.83273145430987,30.21317192883687,1032.423273269702
59.83386000244335,30.21317192883687,838.9206995080998
59.83498851233312,30.21317192883687,591.5269430000503
59.836116983980034,30.21317192883687,347.8797328485952
59.83724541738497,30.21317192883687,130.90642749168254
59.83837381254876,30.21317192883687,165.52237274640214
59.83950216947226,30.21317192883687,399.16721338640497
59.84063048815636,30.21317192883687,645.1908807521512
59.841758768601885,30.21317192883687,893.4249162457949
59.84288701080972,30.21317192883687,1142.429380457223
59.8440152147807,30.21317192883687,1391.7908239728206
59.84514338051571,30.21317192883687,1569.3441216779456
59.86544382637104,30.21317192883687,3069.638840974708
59.86657126578547,30.21317192883687,3206.1931674087846
59.86769866698108,30.21317192883687,3355.8406755173883
59.86882602995875,30.21317192883687,3516.91038443905
