lat,lon,dist_to_food_m
59.82595936234302,30.204188775995675,354.70487345839445
59.82708813995678,30.204188775995675,105.17061769756044
59.82821687932168,30.204188775995675,145.96633309992137
59.829345580438584,30.204188775995675,259.07338368620896
59.830474243308345,30.204188775995675,71.33704980996829
59.83160286793183,30.204188775995675,260.8810671868661
59.83273145430987,30.204188775995675,245.33451676006723
59.83386000244335,30.204188775995675,43.660214961762996
59.83498851233312,30.204188775995675,172.53634509139894
59.836116983980034,30.204188775995675,417.21814672065955
59.83724541738497,30.204188775995675,253.35848639366887
59.83837381254876,30.204188775995675,10.902076871948312
59.83950216947226,30.204188775995675,247.0772914141501
59.86769866698108,30.204188775995675,3103.1193965242223
59.86882602995875,30.204188775995675,3071.9176057915993
59.86995335471932,30.204188775995675,3060.8831347276114
59.87108064126365,30.204188775995675,3070.2334361001713
59.87220788959261,30.204188775995675,3099.7840472902303
59.87333509970706,30.204188775995675,3148.966326832114
59.874462271607854,30.204188775995675,3216.8799659312863
59.87558940529586,30.204188775995675,3302.3695285200306
59.87671650077193,30.204188775995675,3404.1110866987206
59.87784355803691,30.204188775995675,3520.6959650433723
59.87897057709167,30.204188775995675,3650.702379811345
59.88009755793709,30.204188775995675,3792.750407507427
59.881224500574,30.204188775995675,3945.539689489296
59.88235140500327,30.204188775995675,3758.274911644749
59.88347827122576,30.204188775995675,3518.456837726281
59.88460509924233,30.204188775995675,3280.1595580683716
59.88573188905384,30.204188775995675,3043.7402868562503
59.886858640661146,30.204188775995675,2809.673137800239
59.88798535406511,30.204188775995675,2578.598718048374
59.88911202926659,30.204188775995675,2351.3994888502443
59.89023866626645,30.204188775995675,2129.3162666944677
59.89136526506555,30.204188775995675,1914.130604492321
59.892491825664735,30.204188775995675,1708.4508124317226
59.89361834806489,30.204188775995675,1516.150515596353
59.89474483226686,30.204188775995675,1342.9894241532809
59.8958712782715,30.204188775995675,1197.3006309327807
59.82370169236548,30.206434564205974,757.1281457393414
59.82483054647953,30.206434564205974,507.7090861009542
59.82595936234302,30.206434564205974,259.41087708158784
59.82708813995678,30.206434564205974,42.65548249652372
59.82821687932168,30.206434564205974,247.67918205974397
59.829345580438584,30.206434564205974,406.5518994054967
59.830474243308345,30.206434564205974,321.3322322008569
59.83160286793183,30.206434564205974,272.9978097647437
59.83273145430987,30.206434564205974,23.644781452691543
59.83386000244335,30.206434564205974,213.4702228486674
59.83498851233312,30.206434564205974,254.69928861028092
59.836116983980034,30.206434564205974,457.3553533021196
59.83724541738497,30.206434564205974,363.19426023996164
59.83837381254876,30.206434564205974,260.4580644243598
59.83950216947226,30.206434564205974,358.84082261653975
59.84063048815636,30.206434564205974,248.39316333833565
59.86769866698108,30.206434564205974,2856.8194135498748
59.86882602995875,30.206434564205974,2822.896553067963
59.86995335471932,30.206434564205974,2810.8846893834907
59.87108064126365,30.206434564205974,2821.063722197366
59.87220788959261,30.206434564205974,2853.1961573620547
59.87333509970706,30.206434564205974,2906.5539905656547
59.874462271607854,30.206434564205974,2979.9972966029127
59.87558940529586,30.206434564205974,3072.085883475298
59.87671650077193,30.206434564205974,3181.200946676544
59.87784355803691,30.206434564205974,3305.6568561820322
59.87897057709167,30.206434564205974,3443.790794823462
59.88009755793709,30.206434564205974,3594.025991308125
59.881224500574,30.206434564205974,3754.910200508913
59.88235140500327,30.206434564205974,3697.77573315365
59.88347827122576,30.206434564205974,3453.7593402182047
59.88460509924233,30.206434564205974,3210.6637612165123
59.88573188905384,30.206434564205974,2968.7152094859885
59.886858640661146,30.206434564205974,2728.218869973212
59.88798535406511,30.206434564205974,2489.595631808986
59.88911202926659,30.206434564205974,2253.440617670423
59.89023866626645,30.206434564205974,2020.6194161225246
59.89136526506555,30.206434564205974,1792.4315976504672
59.892491825664735,30.206434564205974,1570.8975904559406
59.89361834806489,30.206434564205974,1359.2746032883695
59.89474483226686,30.206434564205974,1162.98566396548
59.8958712782715,30.206434564205974,991.1830618173932
59.896997686079665,30.206434564205974,858.6920690667733
59.898124055692236,30.206434564205974,785.6591353269243
59.82370169236548,30.208680352416273,783.979418977748
59.82483054647953,30.208680352416273,546.9453504871029
59.82595936234302,30.208680352416273,329.65846486664407
59.82708813995678,30.208680352416273,207.84655517233125
59.82821687932168,30.208680352416273,320.5084671826588
59.829345580438584,30.208680352416273,535.9581742772006
59.830474243308345,30.208680352416273,571.3316306899005
59.83160286793183,30.208680352416273,374.0292163887696
59.83273145430987,30.208680352416273,256.76667670473785
59.83386000244335,30.208680352416273,341.9947336138288
59.83498851233312,30.208680352416273,474.31494269068526
59.836116983980034,30.208680352416273,554.0333429336657
59.83724541738497,30.208680352416273,569.7627740690111
59.83837381254876,30.208680352416273,510.44877447913035
59.83950216947226,30.208680352416273,469.8949318873031
59.84063048815636,30.208680352416273,234.73636993779252
59.841758768601885,30.208680352416273,120.00449878971688
59.84288701080972,30.208680352416273,314.1671467355715
59.86657126578547,30.208680352416273,2671.358558205639
59.86769866698108,30.208680352416273,2611.222766097532
59.86882602995875,30.208680352416273,2574.0652909111654
59.86995335471932,30.208680352416273,2560.886547577053
59.87108064126365,30.208680352416273,2572.055150506819
59.87220788959261,30.208680352416273,2607.258231348823
59.87333509970706,30.208680352416273,2665.5437105070564
59.874462271607854,30.208680352416273,2745.441869774566
59.87558940529586,30.208680352416273,2845.132483382593
59.87671650077193,30.208680352416273,2962.6182061963937
59.87784355803691,30.208680352416273,3095.8737738115024
59.87897057709167,30.208680352416273,3242.9557830876156
59.88009755793709,30.208680352416273,3402.0714276377184
59.881224500574,30.208680352416273,3571.612771065262
59.88235140500327,30.208680352416273,3653.4176374870804
59.88347827122576,30.208680352416273,3406.224983958951
59.88460509924233,30.208680352416273,3159.474141180875
59.88573188905384,30.208680352416273,2913.2773737210646
59.886858640661146,30.208680352416273,2667.7880844773968
59.88798535406511,30.208680352416273,2423.2213004849664
59.88911202926659,30.208680352416273,2179.8875380552377
59.89023866626645,30.208680352416273,1938.251244295486
59.89136526506555,30.208680352416273,1699.0368134497478
59.892491825664735,30.208680352416273,1463.4323697738641
59.89361834806489,30.208680352416273,1233.5082117061165
59.89474483226686,30.208680352416273,1013.1390407001871
59.8958712782715,30.208680352416273,810.1598133920057
59.896997686079665,30.208680352416273,641.3011232485436
59.898124055692236,30.208680352416273,539.6066512973296
59.90825966354509,30.208680352416273,1685.048571961832
59.90938565124891,30.208680352416273,1856.666849599093
59.910511600766604,30.208680352416273,2044.5133628640906
59.82370169236548,30.210926140626572,883.7445500203556
59.82483054647953,30.210926140626572,682.2975280106572
59.82595936234302,30.210926140626572,524.4572468449893
59.82708813995678,30.210926140626572,457.80005549038395
59.82821687932168,30.210926140626572,518.754641276366
59.829345580438584,30.210926140626572,663.6055614324531
59.830474243308345,30.210926140626572,727.486517905898
59.83160286793183,30.210926140626572,534.5598530879535
59.83273145430987,30.210926140626572,326.0985207628752
59.83386000244335,30.210926140626572,227.87332874660078
59.83498851233312,30.210926140626572,267.5622963235627
59.836116983980034,30.210926140626572,335.3145631200249
59.83724541738497,30.210926140626572,489.01403064587794
59.83837381254876,30.210926140626572,690.0342931283446
59.83950216947226,30.210926140626572,582.4115785179072
59.84063048815636,30.210926140626572,416.53710897100063
59.841758768601885,30.210926140626572,364.421568390399
59.84288701080972,30.210926140626572,465.943125141167
59.8440152147807,30.210926140626572,652.9953385932523
59.86657126578547,30.210926140626572,2432.739961247216
59.86769866698108,30.210926140626572,2366.54843743724
59.86882602995875,30.210926140626572,2325.4847439671967
59.86995335471932,30.210926140626572,2310.8888078208597
59.87108064126365,30.210926140626572,2323.259535609238
59.87220788959261,30.210926140626572,2362.173291163624
59.87333509970706,30.210926140626572,2426.3533224108814
59.874462271607854,30.210926140626572,2513.8651978301978
59.87558940529586,30.210926140626572,2622.374119104556
59.87671650077193,30.210926140626572,2749.395171348952
59.87784355803691,30.210926140626572,2892.490552434782
59.87897057709167,30.210926140626572,3049.398200237549
59.88009755793709,30.210926140626572,3218.098378126365
59.881224500574,30.210926140626572,3396.834549840053
59.88235140500327,30.210926140626572,3584.105571362905
59.88347827122576,30.210926140626572,3376.5786978164483
59.88460509924233,30.210926140626572,3127.48971381079
59.88573188905384,30.210926140626572,2878.558687509562
59.886858640661146,30.210926140626572,2629.8304745517808
59.88798535406511,30.210926140626572,2381.368625880025
59.88911202926659,30.210926140626572,2133.266213994445
59.89023866626645,30.210926140626572,1885.665120644349
59.89136526506555,30.210926140626572,1638.7925904943374
59.892491825664735,30.210926140626572,1393.0360232612848
59.89361834806489,30.210926140626572,1149.1116436395937
59.89474483226686,30.210926140626572,908.4964375233196
59.8958712782715,30.210926140626572,674.739938374065
59.896997686079665,30.210926140626572,458.4563140382202
59.898124055692236,30.210926140626572,300.15062772878764
59.89925038711007,30.210926140626572,308.21844002340185
59.900376680334006,30.210926140626572,474.24341241068754
59.90825966354509,30.210926140626572,1503.2133924160296
59.90938565124891,30.210926140626572,1693.3616281434156
59.910511600766604,30.210926140626572,1897.444782911516
59.911637512099,30.210926140626572,2111.42601213676
59.912763385246976,30.210926140626572,2332.5828828269646
59.82370169236548,30.21317192883687,851.8585648731276
59.82483054647953,30.21317192883687,624.4379883246775
59.82595936234302,30.21317192883687,423.2996432531398
59.82708813995678,30.21317192883687,305.683455053591
59.82821687932168,30.21317192883687,321.18296826124407
59.829345580438584,30.21317192883687,480.95350150824146
59.830474243308345,30.21317192883687,696.041695679916
59.83160286793183,30.21317192883687,484.36026227656725
59.83273145430987,30.21317192883687,234.92737682727838
59.83386000244335,30.21317192883687,7.8127136949689335
59.83498851233312,30.21317192883687,45.52464796193631
59.836116983980034,30.21317192883687,135.5171918883035
59.83724541738497,30.21317192883687,361.0782641227493
59.83837381254876,30.21317192883687,606.1271453634993
59.83950216947226,30.21317192883687,763.2858223300544
59.84063048815636,30.21317192883687,645.6819363496755
59.841758768601885,30.21317192883687,613.3555895942136
59.84288701080972,30.21317192883687,678.6051839211548
59.8440152147807,30.21317192883687,818.4160995501392
59.84514338051571,30.21317192883687,1002.0503122902873
59.86544382637104,30.21317192883687,2295.204370837631
59.86657126578547,30.21317192883687,2196.6544770627224
59.86769866698108,30.21317192883687,2123.115324066792
59.86882602995875,30.21317192883687,2077.244922240701
