rubric_id,rubric_name,rubric_alias,parent_id
54111,Ремонт железнодорожной техники,remont_zheleznodorozhnojj_tekhniki,12
420,Речной вокзал,rechnojj_vokzal,12
3236,Сельхозтехника,selkhoztekhnika,12
5279,Складское хранение,skladskoe_khranenie,12
110406,Склады индивидуального хранения,sklady_individualnogo_khraneniya,12
432,Спецтехника,spectekhnika,12
5800,Стивидорные услуги,stividornye_uslugi,12
53982,Строительство автопаркингов,stroitelstvo_avtoparkingov,12
7948,Строительство железных дорог,stroitelstvo_zheleznykh_dorog,12
5802,Судостроение и судоремонт,sudostroenie_i_sudoremont,12
10128,Сюрвейерские услуги,syurvejjerskie_uslugi,12
50186,Такелажные работы,takelazhnye_raboty,12
533,Такси,taksi,12
534,Трамвайные депо,tramvajjnye_depo,12
536,Троллейбусные депо,trollejjbusnye_depo,12
51358,Услуги водителя без автомобиля,uslugi_voditelya_bez_avtomobilya,12
112625,Услуги лоцмана,uslugi_locmana,12
12078,Фрахтование морских судов,frakhtovanie_morskikh_sudov,12
110337,Химия для водно-спортивной техники,khimiya_dlya_vodno_sportivnojj_tekhniki,12
12076,Шипчандлерские услуги,shipchandlerskie_uslugi,12
8534,Экспедирование грузов,ehkspedirovanie_gruzov,12
338,Экспресс-почта,ehkspress_pochta,12
110347,Электросамокаты и электровелосипеды,ehlektrosamokaty_i_ehlektrovelosipedy,12
11,Хозтовары / Канцелярия / Упаковка,khoztovary_kancelyariya_upakovka,
16498,Биотопливо,biotoplivo,11
52971,Блистерная упаковка,blisternaya_upakovka,11
112681,Буккроссинг,bukkrossing,11
627,Бумажная упаковка,bumazhnaya_upakovka,11
362,Бытовая химия,bytovaya_khimiya,11
10291,Гофротара,gofrotara,11
18978,Деревянная тара,derevyannaya_tara,11
1055,Календари и открытки,kalendari_i_otkrytki,11
381,Канцтовары,kanctovary,11
347,Книги,knigi,11
110486,Комиксы,komiksy,11
110518,Кондитерский инвентарь,konditerskijj_inventar,11
50841,Металлическая тара,metallicheskaya_tara,11
632,Одноразовая посуда,odnorazovaya_posuda,11
940,Офисная бумага,ofisnaya_bumaga,11
626,Пакеты и плёнки,pakety_i_pljonki,11
47672,Питомники растений,pitomniki_rastenijj,11
624,Пластиковая тара,plastikovaya_tara,11
7591,Подарочная упаковка,podarochnaya_upakovka,11
396,Посуда,posuda,11
53981,Ремонт садового инвентаря,remont_sadovogo_inventarya,11
397,Садовый инвентарь,sadovyjj_inventar,11
385,Семена и посадочный материал,semena_i_posadochnyjj_material,11
59511,Спички,spichki,11
53061,Средства защиты от вредителей,sredstva_zashhity_ot_vreditelejj,11
242,Средства защиты растений и удобрения,sredstva_zashhity_rastenijj_i_udobreniya,11
7406,Стеклянная тара,steklyannaya_tara,11
24392,Теплицы,teplicy,11
1237,Укрывной материал,ukryvnojj_material,11
50840,Укупорочные изделия,ukuporochnye_izdeliya,11
635,Упаковочные материалы,upakovochnye_materialy,11
110328,Услуги по упаковке подарков,uslugi_po_upakovke_podarkov,11
112620,Услуги фасовки и упаковки товаров,uslugi_fasovki_i_upakovki_tovarov,11
348,Учебная литература,uchebnaya_literatura,11
398,Хозтовары,khoztovary,11
42863,Электроника / Электротехника,ehlektronika_ehlektrotekhnika,
1242,Геодезическое оборудование,geodezicheskoe_oborudovanie,42863
110455,Геофизическое оборудование,geofizicheskoe_oborudovanie,42863
595,Кабель и провод,kabel_i_provod,42863
690,Контрольно-измерительные приборы,kontrolno_izmeritelnye_pribory,42863
51746,Оборудование радиационного контроля,oborudovanie_radiacionnogo_kontrolya,42863
110334,Опоры линий электропередач,opory_linijj_ehlektroperedach,42863
936,Оптические приборы,opticheskie_pribory,42863
463,Радиоэлектронные приборы,radioehlektronnye_pribory,42863
514,Ремонт электродвигателей,remont_ehlektrodvigatelejj,42863
591,Светотехника,svetotekhnika,42863
49784,Судовое электрооборудование,sudovoe_ehlektrooborudovanie,42863
674,Электродвигатели и редукторы,ehlektrodvigateli_i_reduktory,42863
502,Электроизоляционные материалы,ehlektroizolyacionnye_materialy,42863
459,Электронагревательное оборудование,ehlektronagrevatelnoe_oborudovanie,42863
462,Электронные компоненты,ehlektronnye_komponenty,42863
67128,Электронные табло,ehlektronnye_tablo,42863
399,Электротехника,ehlektrotekhnika,42863
461,Электроустановочная продукция,ehlektroustanovochnaya_produkciya,42863
592,Элементы питания,ehlementy_pitaniya,42863
969,Юридические / финансовые / бизнес-услуги,yuridicheskie_finansovye_biznes_uslugi,
22129,Call-центры,call_centry,969
67337,Арбитражный управляющий,arbitrazhnyjj_upravlyayushhijj,969
112649,Аренда сейфовых ячеек,arenda_sejjfovykh_yacheek,969
20750,Архивные услуги,arkhivnye_uslugi,969
339,Аудиторские услуги,auditorskie_uslugi,969
110429,Аутсорсинг печати,autsorsing_pechati,969
492,Банки,banki,969
522,Банкоматы,bankomaty,969
67369,Бизнес-инкубаторы,biznes_inkubatory,969
653,Бухгалтерские услуги,bukhgalterskie_uslugi,969
110440,Бюро кредитных историй,byuro_kreditnykh_istorijj,969
636,Ведение дел в судах,vedenie_del_v_sudakh,969
110318,Ведение реестра ценных бумаг,vedenie_reestra_cennykh_bumag,969
112424,Визовые центры,vizovye_centry,969
329,Защита авторских прав,zashhita_avtorskikh_prav,969
639,Изготовление печатей и штампов,izgotovlenie_pechatejj_i_shtampov,969
110415,Инвестиционные драгоценные металлы,investicionnye_dragocennye_metally,969
14142,Инвестиционные компании,investicionnye_kompanii,969
110525,Ипотечные займы,ipotechnye_zajjmy,969
16322,Ипотечные кредиты,ipotechnye_kredity,969
14685,Коллекторские услуги,kollektorskie_uslugi,969
112451,Краудфандинг-площадки,kraudfanding_ploshhadki,969
5435,Кредитные потребительские кооперативы,kreditnye_potrebitelskie_kooperativy,969
637,Лизинговые услуги,lizingovye_uslugi,969
13311,Лицензирование,licenzirovanie,969
497,Ломбарды,lombardy,969
330,Миграционные услуги,migracionnye_uslugi,969
23847,Микрофинансирование,mikrofinansirovanie,969
17205,Негосударственные пенсионные фонды,negosudarstvennye_pensionnye_fondy,969
99200,Независимая инвентаризация,nezavisimaya_inventarizaciya,969
343,Нотариусы,notariusy,969
498,Обмен валюты,obmen_valyuty,969
110510,Обучение трейдингу,obuchenie_trejjdingu,969
112452,Операторы инвестиционных платформ,operatory_investicionnykh_platform,969
495,Операции на фондовом рынке,operacii_na_fondovom_rynke,969
110447,Организация бизнес-мероприятий,organizaciya_biznes_meropriyatijj,969
21302,Организация внешнеэкономической деятельности,organizaciya_vneshneehkonomicheskojj_deyatelnosti,969
942,Организация выставок,organizaciya_vystavok,969
22115,Оформление виз,oformlenie_viz,969
139,Оформление недвижимости,oformlenie_nedvizhimosti,969
53832,Охрана труда,okhrana_truda,969
332,Оценка собственности,ocenka_sobstvennosti,969
664,Патентные услуги,patentnye_uslugi,969
4427,ПИФы,pify,969
56326,Пожарная безопасность,pozharnaya_bezopasnost,969
110425,Помощь в банкротстве физлиц,pomoshh_v_bankrotstve_fizlic,969
16293,Помощь в оформлении ипотеки,pomoshh_v_oformlenii_ipoteki,969
24738,Помощь в оформлении кредита,pomoshh_v_oformlenii_kredita,969
110383,Помощь в оформлении членства СРО,pomoshh_v_oformlenii_chlenstva_sro,969
110403,Помощь в разработке документов по ГО и ЧС,pomoshh_v_razrabotke_dokumentov_po_go_i_chs,969
50210,Продажа бизнеса,prodazha_biznesa,969
112660,Продажа залогового имущества,prodazha_zalogovogo_imushhestva,969
104196,Процессинговые центры,processingovye_centry,969
112794,Пункты денежных переводов,punkty_denezhnykh_perevodov,969
51373,Радиационный контроль,radiacionnyjj_kontrol,969
638,Регистрация и ликвидация предприятий,registraciya_i_likvidaciya_predpriyatijj,969
663,Регистрация ценных бумаг,registraciya_cennykh_bumag,969
51322,Ресторанный консалтинг,restorannyjj_konsalting,969
21466,Саморегулируемые организации,samoreguliruemye_organizacii,969
13312,Сертификация,sertifikaciya,969
20965,Системы денежных переводов,sistemy_denezhnykh_perevodov,969
341,Страхование,strakhovanie,969
844,Таможенное оформление,tamozhennoe_oformlenie,969
50374,Тендеры и аукционы,tendery_i_aukciony,969
112646,Терминалы по приёму монет,terminaly_po_prijomu_monet,969
1238,Управленческий консалтинг,upravlencheskijj_konsalting,969
110521,Услуги адвоката,uslugi_advokata,969
112587,Услуги маркировки товаров,uslugi_markirovki_tovarov,969
110522,Услуги медиаторов,uslugi_mediatorov,969
16028,Факторинг,faktoring,969
1236,Финансовый консалтинг,finansovyjj_konsalting,969
110472,Фитнес-консалтинг,fitnes_konsalting,969
110416,Фулфилмент,fulfilment,969
19571,Экологическая оценка,ehkologicheskaya_ocenka,969
54622,Экспертиза лекарств,ehkspertiza_lekarstv,969
103405,Экспертиза проектной документации и инженерных изысканий,ehkspertiza_proektnojj_dokumentacii_i_inzhenernykh_izyskanijj,969
831,Экспертиза промышленной безопасности,ehkspertiza_promyshlennojj_bezopasnosti,969
20944,Экспертиза товаров,ehkspertiza_tovarov,969
110327,Экспертиза уровня шума,ehkspertiza_urovnya_shuma,969
25012,Энергоаудит,ehnergoaudit,969
344,Юридические услуги,yuridicheskie_uslugi,969
